Poly	|V|	|F|	|S|	|B|	|A|	|X|	|E|
5062	13	96	96	0	0	96	0
5063	12	72	16	0	0	16	56
5064	12	68	12	0	0	12	56
5065	12	68	16	0	0	16	52
5066	11	52	6	0	0	6	46
5067	11	52	12	0	0	12	40
5068	11	52	16	0	0	16	36
5069	12	63	9	0	0	9	54
5070	12	63	12	0	0	12	51
5071	11	47	9	0	0	9	38
5072	12	68	32	0	0	32	36
5073	11	47	6	1	0	7	40
5074	11	47	6	0	0	6	41
5075	11	47	12	1	0	13	34
5076	11	47	9	0	0	9	38
5077	11	47	12	1	0	13	34
5078	11	47	12	0	0	12	35
5079	11	47	24	0	0	24	23
5080	11	54	9	0	0	9	45
5081	11	55	16	0	0	16	39
5082	11	55	12	0	0	12	43
5083	11	54	12	0	0	12	42
5084	11	54	9	0	0	9	45
5085	12	72	72	0	0	72	0
5086	11	55	12	1	0	13	42
5087	11	54	12	0	0	12	42
5088	11	55	16	0	0	16	39
5089	10	34	9	0	0	9	25
5090	10	34	12	0	0	12	22
5091	10	34	12	0	0	12	22
5092	10	34	6	0	0	6	28
5093	11	48	6	2	0	8	40
5094	10	40	6	1	0	7	33
5095	10	32	6	1	0	7	25
5096	10	35	6	2	0	8	27
5097	11	43	12	0	0	12	31
5098	10	35	6	1	0	7	28
5099	11	47	6	0	0	6	41
5100	11	52	8	0	0	8	44
5101	11	51	12	0	0	12	39
5102	10	35	6	2	0	8	27
5103	11	43	6	0	0	6	37
5104	11	48	6	1	0	7	41
5105	10	39	6	1	0	7	32
5106	11	54	6	0	0	6	48
5107	11	55	8	1	0	9	46
5108	11	54	30	0	0	30	24
5109	10	34	6	0	0	6	28
5110	11	52	16	0	0	16	36
5111	11	55	16	0	0	16	39
5112	12	68	16	0	0	16	52
5113	11	56	16	0	0	16	40
5114	11	52	8	2	0	10	42
5115	12	68	16	4	0	20	48
5116	12	72	32	0	0	32	40
5117	12	72	32	0	0	32	40
5118	11	55	16	2	0	18	37
5119	11	52	16	2	0	18	34
5120	10	39	16	0	0	16	23
5121	11	53	8	1	0	9	44
5122	11	53	8	1	0	9	44
5123	11	52	8	2	0	10	42
5124	10	40	8	1	0	9	31
5125	11	51	12	6	0	18	33
5126	11	48	12	3	0	15	33
5127	10	39	12	3	0	15	24
5128	11	51	6	0	0	6	45
5129	12	63	12	0	0	12	51
5130	11	51	24	0	0	24	27
5131	11	48	6	3	0	9	39
5132	11	48	12	0	0	12	36
5133	10	39	6	0	0	6	33
5134	11	56	16	0	0	16	40
5135	11	52	16	2	0	18	34
5136	11	52	16	0	0	16	36
5137	10	39	16	1	0	17	22
5138	11	52	8	0	0	8	44
5139	12	64	16	0	0	16	48
5140	11	48	16	2	0	18	30
5141	11	48	8	2	0	10	38
5142	11	48	16	0	0	16	32
5143	10	39	8	1	0	9	30
5144	11	56	8	0	0	8	48
5145	11	52	8	1	0	9	43
5146	10	39	8	0	0	8	31
5147	11	52	8	2	0	10	42
5148	11	48	8	1	0	9	39
5149	10	39	8	1	0	9	30
5150	11	55	8	2	0	10	45
5151	11	52	8	2	0	10	42
5152	10	39	8	1	0	9	30
5153	11	51	12	6	0	18	33
5154	12	63	12	0	0	12	51
5155	11	51	6	6	0	12	39
5156	11	48	12	3	0	15	33
5157	10	39	12	3	0	15	24
5158	11	52	16	0	0	16	36
5159	12	68	16	0	0	16	52
5160	12	68	32	0	0	32	36
5161	11	52	16	0	0	16	36
5162	11	52	8	4	0	12	40
5163	12	64	16	0	0	16	48
5164	10	40	8	2	0	10	30
5165	11	52	8	2	0	10	42
5166	11	51	6	3	0	9	42
5167	12	68	16	8	0	24	44
5168	12	72	32	0	0	32	40
5169	11	51	12	6	0	18	33
5170	11	52	16	4	0	20	32
5171	11	48	12	2	0	14	34
5172	11	52	24	0	0	24	28
5173	10	35	6	1	0	7	28
5174	11	56	32	0	0	32	24
5175	10	35	12	2	0	14	21
5176	10	40	8	1	0	9	31
5177	11	48	6	0	0	6	42
5178	10	39	6	0	0	6	33
5179	10	41	12	0	0	12	29
5180	10	39	9	0	0	9	30
5181	10	39	12	1	0	13	26
5182	11	52	16	4	0	20	32
5183	11	43	12	0	0	12	31
5184	11	51	12	0	0	12	39
5185	10	35	12	2	0	14	21
5186	10	35	6	2	0	8	27
5187	10	35	12	2	0	14	21
5188	12	64	16	4	0	20	44
5189	11	52	16	4	0	20	32
5190	12	64	32	0	0	32	32
5191	11	48	16	2	0	18	30
5192	11	52	16	2	0	18	34
5193	11	52	32	0	0	32	20
5194	10	36	8	1	0	9	27
5195	10	36	16	2	0	18	18
5196	11	48	12	3	0	15	33
5197	11	48	24	0	0	24	24
5198	11	49	24	0	0	24	25
5199	10	32	6	1	0	7	25
5200	10	32	12	1	0	13	19
5201	10	36	9	2	0	11	25
5202	10	36	12	1	0	13	23
5203	10	36	6	1	0	7	29
5204	11	52	32	0	0	32	20
5205	10	36	9	2	0	11	25
5206	10	36	12	1	0	13	23
5207	10	36	24	0	0	24	12
5208	10	40	9	0	0	9	31
5209	10	40	16	2	0	18	22
5210	10	40	12	2	0	14	26
5211	10	39	12	3	0	15	24
5212	10	39	16	1	0	17	22
5213	9	23	12	1	0	13	10
5214	9	23	6	4	0	10	13
5215	9	27	6	2	0	8	19
5216	9	24	9	3	0	12	12
5217	9	24	6	6	0	12	12
5218	10	35	6	2	0	8	27
5219	10	36	8	8	0	16	20
5220	10	40	16	0	0	16	24
5221	9	28	8	4	0	12	16
5222	10	40	8	4	0	12	28
5223	9	28	6	4	0	10	18
5224	10	44	26	0	0	26	18
5225	10	40	12	8	0	20	20
5226	11	56	56	0	0	56	0
5227	10	40	8	16	0	24	16
5228	10	44	44	0	0	44	0
5229	10	44	24	8	0	32	12
5230	9	28	12	4	0	16	12
5231	9	28	8	8	0	16	12
5232	10	40	12	2	0	14	26
5233	10	40	12	0	0	12	28
5234	10	39	12	3	0	15	24
5235	10	39	12	3	0	15	24
5236	10	36	9	9	0	18	18
5237	11	45	18	0	0	18	27
5238	10	36	18	9	0	27	9
5239	10	36	9	0	0	9	27
5240	9	27	9	9	0	18	9
5241	10	36	12	6	0	18	18
5242	10	39	18	0	0	18	21
5243	10	36	12	0	0	12	24
5244	9	27	12	3	0	15	12
5245	10	36	6	3	0	9	27
5246	10	39	9	6	0	15	24
5247	10	36	12	3	0	15	21
5248	9	27	6	3	0	9	18
5249	10	39	12	2	0	14	25
5250	10	36	6	12	0	18	18
5251	11	48	18	0	0	18	30
5252	10	36	18	0	0	18	18
5253	10	40	12	4	0	16	24
5254	10	39	12	6	0	18	21
5255	9	27	6	6	0	12	15
5256	10	39	18	0	0	18	21
5257	10	39	6	12	0	18	21
5258	11	51	18	0	0	18	33
5259	10	39	18	6	0	24	15
5260	10	39	9	0	0	9	30
5261	10	36	6	3	0	9	27
5262	11	45	30	0	0	30	15
5263	10	36	12	3	0	15	21
5264	9	27	6	6	0	12	15
5265	10	40	8	2	0	10	30
5266	10	40	12	4	0	16	24
5267	10	40	12	2	0	14	26
5268	9	28	12	2	0	14	14
5269	11	52	24	0	0	24	28
5270	10	39	18	0	0	18	21
5271	11	52	24	8	0	32	20
5272	10	40	24	4	0	28	12
5273	10	40	24	0	0	24	16
5274	10	39	18	6	0	24	15
5275	10	43	24	1	0	25	18
5276	9	27	9	2	0	11	16
5277	9	27	9	4	0	13	14
5278	9	27	18	2	0	20	7
5279	9	23	6	4	0	10	13
5280	11	48	12	12	0	24	24
5281	12	60	60	0	0	60	0
5282	11	48	24	12	0	36	12
5283	10	36	12	24	0	36	0
5284	11	48	24	0	0	24	24
5285	10	36	12	3	0	15	21
5286	10	36	12	6	0	18	18
5287	10	36	24	6	0	30	6
5288	9	24	6	6	0	12	12
5289	10	36	36	0	0	36	0
5290	9	24	12	12	0	24	0
5291	10	36	18	0	0	18	18
5292	10	36	9	9	0	18	18
5293	11	45	45	0	0	45	0
5294	11	48	48	0	0	48	0
5295	10	36	18	0	0	18	18
5296	10	36	36	0	0	36	0
5297	9	24	9	3	0	12	12
5298	10	36	18	9	0	27	9
5299	10	36	24	0	0	24	12
5300	10	36	36	0	0	36	0
5301	9	24	9	3	0	12	12
5302	9	24	18	3	0	21	3
5303	9	28	16	4	0	20	8
5304	9	27	9	18	0	27	0
5305	9	27	12	3	0	15	12
5306	9	27	18	6	0	24	3
5307	9	27	18	9	0	27	0
5308	9	27	27	0	0	27	0
5309	8	15	9	6	0	15	0
5310	13	80	32	16	0	48	32
5311	14	96	32	0	0	32	64
5312	13	80	16	16	0	32	48
5313	12	64	32	32	0	64	0
5314	12	64	16	16	0	32	32
5315	13	80	16	0	0	16	64
5316	13	80	16	16	0	32	48
5317	14	96	16	0	0	16	80
5318	13	80	16	16	0	32	48
5319	13	80	16	8	0	24	56
5320	14	96	16	0	0	16	80
5321	13	80	8	8	0	16	64
5322	13	80	32	0	0	32	48
5323	12	64	16	16	0	32	32
5324	13	80	16	0	0	16	64
5325	14	96	16	0	0	16	80
5326	13	80	16	16	0	32	48
5327	13	84	16	8	0	24	60
5328	13	80	32	16	0	48	32
5329	14	96	32	0	0	32	64
5330	14	96	32	0	0	32	64
5331	13	80	16	16	0	32	48
5332	13	80	16	0	0	16	64
5333	12	64	16	8	0	24	40
5334	12	64	32	8	0	40	24
5335	12	64	16	8	0	24	40
5336	12	64	32	32	0	64	0
5337	12	64	32	0	0	32	32
5338	11	48	32	16	0	48	0
5339	13	80	16	8	0	24	56
5340	14	96	16	0	0	16	80
5341	13	80	8	8	0	16	64
5342	12	64	16	16	0	32	32
5343	13	80	16	0	0	16	64
5344	14	100	16	4	0	20	80
5345	15	120	48	0	0	48	72
5346	16	144	48	0	0	48	96
5347	15	120	16	0	0	16	104
5348	15	120	24	0	0	24	96
5349	14	100	8	4	0	12	88
5350	13	84	8	0	0	8	76
5351	13	80	16	0	0	16	64
5352	14	96	48	0	0	48	48
5353	13	80	16	8	0	24	56
5354	12	64	16	0	0	16	48
5355	12	64	8	8	0	16	48
5356	13	80	8	8	0	16	64
5357	14	96	8	0	0	8	88
5358	13	80	8	8	0	16	64
5359	13	80	8	4	0	12	68
5360	14	96	8	0	0	8	88
5361	13	80	4	4	0	8	72
5362	13	80	16	0	0	16	64
5363	12	64	8	8	0	16	48
5364	13	80	8	0	0	8	72
5365	14	96	8	0	0	8	88
5366	13	80	8	8	0	16	64
5367	13	84	8	4	0	12	72
5368	13	80	16	8	0	24	56
5369	14	96	16	0	0	16	80
5370	14	96	16	0	0	16	80
5371	13	80	8	8	0	16	64
5372	13	80	8	0	0	8	72
5373	12	64	8	0	0	8	56
5374	12	64	16	0	0	16	48
5375	12	64	8	0	0	8	56
5376	12	64	16	16	0	32	32
5377	13	80	32	0	0	32	48
5378	12	64	32	0	0	32	32
5379	12	64	16	0	0	16	48
5380	11	48	16	0	0	16	32
5381	12	64	8	8	0	16	48
5382	13	80	8	0	0	8	72
5383	12	68	16	4	0	20	48
5384	12	68	16	4	0	20	48
5385	12	68	8	4	0	12	56
5386	12	64	16	8	0	24	40
5387	12	64	16	0	0	16	48
5388	13	80	16	0	0	16	64
5389	12	64	8	4	0	12	52
5390	12	68	8	8	0	16	52
5391	12	64	16	16	0	32	32
5392	13	80	16	0	0	16	64
5393	13	80	16	0	0	16	64
5394	12	64	16	0	0	16	48
5395	12	64	16	0	0	16	48
5396	11	48	16	8	0	24	24
5397	13	80	16	16	0	32	48
5398	14	96	16	0	0	16	80
5399	13	80	16	8	0	24	56
5400	14	96	16	0	0	16	80
5401	13	80	8	8	0	16	64
5402	13	80	16	0	0	16	64
5403	12	64	16	16	0	32	32
5404	13	80	8	8	0	16	64
5405	14	96	8	0	0	8	88
5406	13	80	8	8	0	16	64
5407	13	80	32	16	0	48	32
5408	14	96	32	0	0	32	64
5409	13	80	16	0	0	16	64
5410	13	84	8	8	0	16	68
5411	13	84	8	0	0	8	76
5412	13	80	16	0	0	16	64
5413	14	96	16	0	0	16	80
5414	13	80	16	16	0	32	48
5415	13	84	8	0	0	8	76
5416	13	84	8	8	0	16	68
5417	13	80	16	16	0	32	48
5418	14	96	16	0	0	16	80
5419	14	96	32	0	0	32	64
5420	14	96	16	0	0	16	80
5421	13	80	32	0	0	32	48
5422	13	80	16	16	0	32	48
5423	13	80	16	0	0	16	64
5424	12	64	16	8	0	24	40
5425	12	64	16	8	0	24	40
5426	12	64	16	8	0	24	40
5427	13	80	8	4	0	12	68
5428	14	96	8	0	0	8	88
5429	13	80	4	4	0	8	72
5430	13	80	16	0	0	16	64
5431	12	64	8	8	0	16	48
5432	13	80	32	0	0	32	48
5433	14	96	32	0	0	32	64
5434	13	80	16	0	0	16	64
5435	13	84	16	8	0	24	60
5436	13	80	8	0	0	8	72
5437	14	96	8	0	0	8	88
5438	13	80	8	8	0	16	64
5439	13	84	8	4	0	12	72
5440	13	80	16	8	0	24	56
5441	14	96	16	0	0	16	80
5442	14	96	16	0	0	16	80
5443	13	84	32	0	0	32	52
5444	13	80	8	8	0	16	64
5445	13	80	8	0	0	8	72
5446	12	64	8	4	0	12	52
5447	12	64	16	4	0	20	44
5448	12	64	8	4	0	12	52
5449	12	64	32	0	0	32	32
5450	12	64	16	4	0	20	44
5451	12	64	16	8	0	24	40
5452	13	80	32	0	0	32	48
5453	13	80	32	0	0	32	48
5454	12	64	32	0	0	32	32
5455	12	64	16	16	0	32	32
5456	12	64	16	0	0	16	48
5457	11	48	16	8	0	24	24
5458	12	60	12	0	0	12	48
5459	13	72	12	0	0	12	60
5460	12	60	12	12	0	24	36
5461	12	60	6	6	0	12	48
5462	13	72	6	0	0	6	66
5463	12	60	6	6	0	12	48
5464	12	61	6	3	0	9	52
5465	13	80	16	0	0	16	64
5466	12	64	16	0	0	16	48
5467	12	64	8	4	0	12	52
5468	13	84	8	0	0	8	76
5469	12	60	24	12	0	36	24
5470	13	72	24	0	0	24	48
5471	12	60	12	12	0	24	36
5472	12	64	8	4	0	12	52
5473	13	84	16	0	0	16	68
5474	12	64	8	4	0	12	52
5475	12	60	12	12	0	24	36
5476	13	72	12	0	0	12	60
5477	12	60	12	12	0	24	36
5478	13	80	16	0	0	16	64
5479	14	96	32	0	0	32	64
5480	13	80	32	16	0	48	32
5481	13	84	8	0	0	8	76
5482	13	84	8	0	0	8	76
5483	13	80	16	0	0	16	64
5484	14	96	16	0	0	16	80
5485	14	96	32	0	0	32	64
5486	14	96	32	0	0	32	64
5487	13	80	32	0	0	32	48
5488	13	80	16	16	0	32	48
5489	13	80	32	0	0	32	48
5490	12	64	16	0	0	16	48
5491	12	64	16	8	0	24	40
5492	12	60	12	6	0	18	42
5493	13	72	12	0	0	12	60
5494	12	60	6	6	0	12	48
5495	13	84	16	8	0	24	60
5496	13	88	32	0	0	32	56
5497	12	68	16	2	0	18	50
5498	12	68	8	4	0	12	56
5499	13	80	32	16	0	48	32
5500	14	96	32	0	0	32	64
5501	14	96	32	0	0	32	64
5502	13	72	12	0	0	12	60
5503	13	72	12	0	0	12	60
5504	13	72	24	0	0	24	48
5505	14	96	96	0	0	96	0
5506	13	72	24	0	0	24	48
5507	13	72	24	0	0	24	48
5508	12	60	12	0	0	12	48
5509	12	60	12	0	0	12	48
5510	12	60	24	12	0	36	24
5511	12	60	24	0	0	24	36
5512	13	80	16	16	0	32	48
5513	13	80	16	0	0	16	64
5514	12	64	16	8	0	24	40
5515	12	64	32	8	0	40	24
5516	12	64	16	8	0	24	40
5517	12	60	24	0	0	24	36
5518	12	60	12	12	0	24	36
5519	12	60	6	6	0	12	48
5520	12	60	12	12	0	24	36
5521	13	80	32	0	0	32	48
5522	12	60	24	0	0	24	36
5523	12	60	24	0	0	24	36
5524	12	60	12	0	0	12	48
5525	12	60	24	0	0	24	36
5526	12	68	32	0	0	32	36
5527	11	44	12	4	0	16	28
5528	11	44	24	4	0	28	16
5529	11	44	12	4	0	16	28
5530	11	44	12	4	0	16	28
5531	11	48	24	24	0	48	0
5532	11	48	16	8	0	24	24
5533	11	48	12	12	0	24	24
5534	11	52	32	4	0	36	16
5535	11	52	16	8	0	24	28
5536	12	64	32	32	0	64	0
5537	12	64	32	0	0	32	32
5538	11	48	32	16	0	48	0
5539	11	48	12	12	0	24	24
5540	11	48	24	24	0	48	0
5541	12	64	32	0	0	32	32
5542	11	48	24	0	0	24	24
5543	11	48	24	0	0	24	24
5544	10	32	24	8	0	32	0
5545	13	80	8	8	0	16	64
5546	14	96	8	0	0	8	88
5547	13	80	8	8	0	16	64
5548	13	80	8	4	0	12	68
5549	14	96	8	0	0	8	88
5550	13	80	4	4	0	8	72
5551	14	100	16	4	0	20	80
5552	15	120	16	0	0	16	104
5553	16	144	16	0	0	16	128
5554	14	100	8	4	0	12	88
5555	15	120	8	0	0	8	112
5556	14	100	4	4	0	8	92
5557	13	84	8	0	0	8	76
5558	13	84	4	0	0	4	80
5559	13	80	16	0	0	16	64
5560	13	80	8	0	0	8	72
5561	14	96	16	0	0	16	80
5562	13	80	16	8	0	24	56
5563	13	84	8	4	0	12	72
5564	14	96	16	0	0	16	80
5565	14	96	48	0	0	48	48
5566	13	80	16	8	0	24	56
5567	13	80	8	8	0	16	64
5568	13	80	16	0	0	16	64
5569	12	64	16	0	0	16	48
5570	12	64	8	0	0	8	56
5571	12	64	8	8	0	16	48
5572	12	64	16	16	0	32	32
5573	13	80	16	0	0	16	64
5574	12	64	16	0	0	16	48
5575	11	48	16	0	0	16	32
5576	12	64	8	8	0	16	48
5577	13	80	8	0	0	8	72
5578	13	80	16	0	0	16	64
5579	12	64	8	8	0	16	48
5580	13	80	8	0	0	8	72
5581	13	80	8	4	0	12	68
5582	14	96	8	0	0	8	88
5583	13	80	4	4	0	8	72
5584	13	84	16	8	0	24	60
5585	13	80	16	0	0	16	64
5586	14	96	16	0	0	16	80
5587	13	80	8	0	0	8	72
5588	13	80	8	0	0	8	72
5589	13	80	16	8	0	24	56
5590	14	96	16	0	0	16	80
5591	13	84	16	0	0	16	68
5592	13	80	8	8	0	16	64
5593	13	84	16	0	0	16	68
5594	13	80	16	0	0	16	64
5595	12	64	16	4	0	20	44
5596	12	64	8	4	0	12	52
5597	12	64	8	8	0	16	48
5598	13	80	8	0	0	8	72
5599	12	68	16	4	0	20	48
5600	12	68	8	4	0	12	56
5601	12	68	8	4	0	12	56
5602	12	64	16	8	0	24	40
5603	12	64	16	0	0	16	48
5604	13	80	32	0	0	32	48
5605	12	68	8	0	0	8	60
5606	12	64	8	4	0	12	52
5607	12	68	8	8	0	16	52
5608	12	64	16	16	0	32	32
5609	13	80	16	0	0	16	64
5610	13	80	16	0	0	16	64
5611	13	80	32	0	0	32	48
5612	12	64	16	0	0	16	48
5613	12	64	16	0	0	16	48
5614	12	64	32	0	0	32	32
5615	11	48	16	8	0	24	24
5616	12	68	8	0	0	8	60
5617	12	64	4	4	0	8	56
5618	13	80	8	0	0	8	72
5619	13	80	4	4	0	8	72
5620	14	96	4	0	0	4	92
5621	13	80	4	4	0	8	72
5622	13	80	4	2	0	6	74
5623	14	96	4	0	0	4	92
5624	13	80	2	2	0	4	76
5625	13	80	8	0	0	8	72
5626	12	64	4	4	0	8	56
5627	13	84	4	0	0	4	80
5628	13	80	4	0	0	4	76
5629	14	96	8	0	0	8	88
5630	13	80	8	4	0	12	68
5631	13	84	4	2	0	6	78
5632	13	80	8	4	0	12	68
5633	14	100	16	0	0	16	84
5634	15	120	16	0	0	16	104
5635	14	96	8	0	0	8	88
5636	14	96	24	0	0	24	72
5637	14	100	8	0	0	8	92
5638	13	80	4	4	0	8	72
5639	13	84	16	0	0	16	68
5640	13	84	8	0	0	8	76
5641	13	80	8	0	0	8	72
5642	12	64	8	0	0	8	56
5643	12	64	4	0	0	4	60
5644	12	64	8	0	0	8	56
5645	12	64	16	0	0	16	48
5646	12	64	8	0	0	8	56
5647	13	80	16	0	0	16	64
5648	13	80	40	0	0	40	40
5649	12	64	8	8	0	16	48
5650	13	80	16	0	0	16	64
5651	12	64	16	0	0	16	48
5652	12	64	16	0	0	16	48
5653	12	64	8	0	0	8	56
5654	11	48	8	0	0	8	40
5655	13	80	8	4	0	12	68
5656	14	96	24	0	0	24	72
5657	15	120	24	0	0	24	96
5658	14	100	8	0	0	8	92
5659	13	84	8	0	0	8	76
5660	12	64	8	0	0	8	56
5661	12	68	8	0	0	8	60
5662	12	68	8	0	0	8	60
5663	12	68	4	0	0	4	64
5664	12	64	4	4	0	8	56
5665	13	80	4	0	0	4	76
5666	12	64	8	0	0	8	56
5667	12	64	8	0	0	8	56
5668	13	80	16	0	0	16	64
5669	12	64	4	0	0	4	60
5670	12	68	4	4	0	8	60
5671	12	64	8	8	0	16	48
5672	13	80	8	0	0	8	72
5673	13	80	16	0	0	16	64
5674	12	64	16	0	0	16	48
5675	12	64	8	0	0	8	56
5676	12	64	16	0	0	16	48
5677	11	48	8	0	0	8	40
5678	14	100	8	4	0	12	88
5679	15	120	24	0	0	24	96
5680	16	144	24	0	0	24	120
5681	15	120	8	0	0	8	112
5682	13	84	8	0	0	8	76
5683	14	100	8	2	0	10	90
5684	15	120	24	0	0	24	96
5685	16	144	24	0	0	24	120
5686	15	120	8	0	0	8	112
5687	15	120	12	0	0	12	108
5688	14	100	4	2	0	6	94
5689	13	84	4	0	0	4	80
5690	13	80	8	0	0	8	72
5691	15	120	48	0	0	48	72
5692	14	100	16	0	0	16	84
5693	13	84	16	0	0	16	68
5694	14	96	24	0	0	24	72
5695	13	80	8	4	0	12	68
5696	12	64	8	0	0	8	56
5697	13	80	8	2	0	10	70
5698	14	96	8	0	0	8	88
5699	13	80	4	2	0	6	74
5700	14	100	8	0	0	8	92
5701	15	120	24	0	0	24	96
5702	16	144	48	0	0	48	96
5703	15	120	16	0	0	16	104
5704	15	120	48	0	0	48	72
5705	14	100	16	4	0	20	80
5706	13	84	8	0	0	8	76
5707	14	105	8	2	0	10	95
5708	15	126	24	0	0	24	102
5709	14	100	16	4	0	20	80
5710	15	120	48	0	0	48	72
5711	16	144	48	0	0	48	96
5712	15	120	16	0	0	16	104
5713	16	144	144	0	0	144	0
5714	15	120	48	0	0	48	72
5715	14	96	16	0	0	16	80
5716	13	80	8	0	0	8	72
5717	13	80	16	2	0	18	62
5718	15	120	24	0	0	24	96
5719	14	100	8	4	0	12	88
5720	15	120	48	0	0	48	72
5721	14	96	48	0	0	48	48
5722	14	96	24	0	0	24	72
5723	14	100	16	0	0	16	84
5724	13	80	8	0	0	8	72
5725	13	80	16	2	0	18	62
5726	13	80	8	2	0	10	70
5727	13	84	8	0	0	8	76
5728	13	80	8	2	0	10	70
5729	13	80	16	0	0	16	64
5730	12	60	16	0	0	16	44
5731	12	60	8	0	0	8	52
5732	12	64	16	4	0	20	44
5733	12	64	8	2	0	10	54
5734	13	80	16	0	0	16	64
5735	12	64	16	0	0	16	48
5736	12	60	16	4	0	20	40
5737	13	72	16	0	0	16	56
5738	12	60	8	4	0	12	48
5739	14	96	48	0	0	48	48
5740	13	80	16	8	0	24	56
5741	14	96	48	0	0	48	48
5742	13	72	48	0	0	48	24
5743	13	80	16	0	0	16	64
5744	12	60	16	0	0	16	44
5745	12	60	16	4	0	20	40
5746	12	64	16	0	0	16	48
5747	12	64	16	4	0	20	44
5748	12	64	16	0	0	16	48
5749	11	44	16	0	0	16	28
5750	12	64	4	4	0	8	56
5751	12	64	8	0	0	8	56
5752	12	68	8	4	0	12	56
5753	12	64	8	4	0	12	52
5754	13	80	8	0	0	8	72
5755	12	64	8	0	0	8	56
5756	12	68	8	0	0	8	60
5757	12	64	8	0	0	8	56
5758	12	64	8	8	0	16	48
5759	12	68	8	0	0	8	60
5760	11	48	8	4	0	12	36
5761	13	80	16	8	0	24	56
5762	14	96	16	0	0	16	80
5763	13	80	8	0	0	8	72
5764	13	84	4	4	0	8	76
5765	13	84	4	0	0	4	80
5766	13	80	8	8	0	16	64
5767	14	96	8	0	0	8	88
5768	14	96	16	0	0	16	80
5769	13	80	16	0	0	16	64
5770	12	64	8	0	0	8	56
5771	13	80	4	4	0	8	72
5772	14	96	4	0	0	4	92
5773	13	80	8	0	0	8	72
5774	13	80	8	0	0	8	72
5775	12	64	4	4	0	8	56
5776	13	80	16	0	0	16	64
5777	14	96	16	0	0	16	80
5778	13	80	8	0	0	8	72
5779	13	84	8	4	0	12	72
5780	13	80	4	0	0	4	76
5781	14	96	8	0	0	8	88
5782	13	80	8	4	0	12	68
5783	13	80	8	4	0	12	68
5784	14	96	8	0	0	8	88
5785	14	96	24	0	0	24	72
5786	13	84	16	0	0	16	68
5787	13	80	4	4	0	8	72
5788	13	80	8	0	0	8	72
5789	12	64	8	0	0	8	56
5790	12	64	4	0	0	4	60
5791	12	64	16	0	0	16	48
5792	12	64	8	0	0	8	56
5793	12	64	8	0	0	8	56
5794	13	80	16	0	0	16	64
5795	13	80	16	0	0	16	64
5796	12	64	16	0	0	16	48
5797	12	64	8	8	0	16	48
5798	13	80	16	0	0	16	64
5799	12	64	16	0	0	16	48
5800	12	64	8	0	0	8	56
5801	11	48	8	0	0	8	40
5802	13	80	8	0	0	8	72
5803	13	84	8	8	0	16	68
5804	13	84	8	0	0	8	76
5805	13	80	16	0	0	16	64
5806	14	96	16	0	0	16	80
5807	13	80	16	0	0	16	64
5808	13	80	8	0	0	8	72
5809	14	96	16	0	0	16	80
5810	13	80	16	8	0	24	56
5811	13	84	4	0	0	4	80
5812	13	84	4	4	0	8	76
5813	13	80	8	8	0	16	64
5814	14	96	8	0	0	8	88
5815	14	96	16	0	0	16	80
5816	14	96	16	0	0	16	80
5817	13	84	16	0	0	16	68
5818	13	80	16	0	0	16	64
